Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag,Income Category,Risk Status,Experience Level,Age Group
46473,731152,67,4,single,rented,yes,Industrial_Engineer,Vijayanagaram,Andhra_Pradesh,4,13,0,Low,Safe,Experienced,Senior
46474,3835205,45,11,single,norent_noown,no,Microbiologist,Ongole,Andhra_Pradesh,5,12,0,Medium,Safe,Experienced,Adult
46475,3167636,43,10,single,rented,no,Technical_writer,Kirari_Suleman_Nagar,Delhi,10,10,0,Medium,Safe,Experienced,Adult
46476,6859181,37,6,married,rented,no,Chemical_engineer,Durgapur,West_Bengal,3,14,0,Medium,Safe,Experienced,Adult
46477,8108984,37,16,single,rented,no,Surveyor,Serampore,West_Bengal,7,10,0,High,Safe,Experienced,Adult
46478,380853,71,16,married,rented,no,Financial_Analyst,Akola,Maharashtra,6,10,0,Low,Safe,Experienced,Senior
46479,2625246,30,19,single,rented,yes,Fashion_Designer,Proddatur,Andhra_Pradesh,7,12,0,Low,Safe,Experienced,Adult
46480,5125951,56,10,single,rented,yes,Physician,Narasaraopet,Andhra_Pradesh,7,13,1,Medium,Risky,Experienced,Senior
46481,2139734,75,8,single,rented,yes,Engineer,Buxar[37],Bihar,4,11,0,Low,Safe,Experienced,Senior
46482,415305,65,4,single,rented,no,Fashion_Designer,Sikar,Rajasthan,4,13,0,Low,Safe,Experienced,Senior
46483,6326936,70,20,single,rented,no,Designer,Raurkela_Industrial_Township,Odisha,14,14,0,Medium,Safe,Experienced,Senior
46484,2541624,32,15,single,rented,no,Hotel_Manager,Agra,Uttar_Pradesh,3,12,1,Low,Risky,Experienced,Adult
46485,7645941,75,20,single,rented,no,Dentist,Alwar,Rajasthan,11,14,0,High,Safe,Experienced,Senior
46486,283812,77,20,single,owned,no,Geologist,Ulhasnagar,Maharashtra,10,10,0,Low,Safe,Experienced,Senior
46487,1695876,58,6,single,rented,yes,Computer_hardware_engineer,Bhalswa_Jahangir_Pur,Delhi,6,13,0,Low,Safe,Experienced,Senior
46488,4559963,57,7,single,rented,yes,Computer_operator,Kolhapur,Maharashtra,7,10,0,Medium,Safe,Experienced,Senior
46489,6543150,29,19,single,rented,yes,Software_Developer,Bardhaman,West_Bengal,8,11,0,Medium,Safe,Experienced,Young
46490,7128746,79,4,single,rented,no,Magistrate,Amritsar,Punjab,4,11,0,High,Safe,Experienced,Senior
46491,750772,26,13,single,rented,no,Designer,Raiganj,West_Bengal,5,12,0,Low,Safe,Experienced,Young
46492,7320325,42,3,single,owned,no,Comedian,Durg,Chhattisgarh,3,13,0,High,Safe,Experienced,Adult
46493,4032575,50,8,single,rented,no,Financial_Analyst,Hindupur,Andhra_Pradesh,8,11,0,Medium,Safe,Experienced,Senior
46494,1200485,63,16,single,owned,no,Industrial_Engineer,Gurgaon,Haryana,4,14,0,Low,Safe,Experienced,Senior
46495,2090531,71,7,married,rented,no,Microbiologist,Aligarh,Uttar_Pradesh,3,12,0,Low,Safe,Experienced,Senior
46496,1694660,68,19,married,rented,yes,Graphic_Designer,Satara,Maharashtra,4,11,0,Low,Safe,Experienced,Senior
46497,6354276,69,11,single,rented,yes,Engineer,Vasai-Virar,Maharashtra,5,12,0,Medium,Safe,Experienced,Senior
46498,1410169,29,17,single,rented,no,Biomedical_Engineer,Ludhiana,Punjab,5,13,0,Low,Safe,Experienced,Young
46499,5305177,23,17,single,rented,no,Statistician,Etawah,Uttar_Pradesh,9,11,1,Medium,Risky,Experienced,Young
46500,9664401,25,9,single,rented,no,Surgeon,Howrah,West_Bengal,6,14,0,High,Safe,Experienced,Young
46501,2503612,25,18,single,rented,no,Microbiologist,Saharanpur,Uttar_Pradesh,6,11,0,Low,Safe,Experienced,Young
46502,5388842,79,4,single,rented,no,Official,Satna,Madhya_Pradesh,4,12,1,Medium,Risky,Experienced,Senior
46503,4058831,68,10,single,rented,no,Technology_specialist,Vijayawada,Andhra_Pradesh,4,10,0,Medium,Safe,Experienced,Senior
46504,3315193,64,16,single,rented,no,Engineer,Phagwara,Punjab,6,12,0,Medium,Safe,Experienced,Senior
46505,2582117,54,11,single,rented,yes,Architect,Karnal,Haryana,3,14,1,Low,Risky,Experienced,Senior
46506,8400754,26,13,single,rented,yes,Comedian,Hindupur,Andhra_Pradesh,13,13,0,High,Safe,Experienced,Young
46507,4558531,41,18,single,rented,yes,Consultant,Kollam,Kerala,6,14,0,Medium,Safe,Experienced,Adult
46508,3518281,66,11,single,rented,no,Librarian,Ahmednagar,Maharashtra,7,12,0,Medium,Safe,Experienced,Senior
46509,80603,58,12,single,rented,yes,Petroleum_Engineer,Ramagundam[27],Telangana,12,13,0,Low,Safe,Experienced,Senior
46510,1703403,22,1,single,rented,no,Statistician,Thanjavur,Tamil_Nadu,1,10,0,Low,Safe,Experienced,Young
46511,3593774,57,11,single,rented,no,Technical_writer,Jalgaon,Maharashtra,11,11,1,Medium,Risky,Experienced,Senior
46512,2653051,37,2,single,rented,yes,Technology_specialist,Solapur,Maharashtra,2,11,0,Low,Safe,Experienced,Adult
46513,7347926,66,7,single,rented,no,Design_Engineer,Tadepalligudem,Andhra_Pradesh,6,12,0,High,Safe,Experienced,Senior
46514,985060,71,10,single,owned,yes,Financial_Analyst,Deoghar,Jharkhand,8,13,0,Low,Safe,Experienced,Senior
46515,3049594,40,17,married,rented,yes,Air_traffic_controller,Bellary,Karnataka,7,11,0,Medium,Safe,Experienced,Adult
46516,6058793,45,0,single,rented,no,Hotel_Manager,Raiganj,West_Bengal,0,12,0,Medium,Safe,Experienced,Adult
46517,3568477,68,15,single,rented,no,Army_officer,Bhind,Madhya_Pradesh,5,13,0,Medium,Safe,Experienced,Senior
46518,7444228,43,16,single,rented,no,Economist,Gangtok,Sikkim,3,13,0,High,Safe,Experienced,Adult
46519,2577341,48,7,single,rented,yes,Software_Developer,Sirsa,Haryana,7,11,0,Low,Safe,Experienced,Adult
46520,6840395,40,19,single,rented,yes,Librarian,Dindigul,Tamil_Nadu,9,12,0,Medium,Safe,Experienced,Adult
46521,4245860,34,3,single,rented,no,Biomedical_Engineer,Pimpri-Chinchwad,Maharashtra,3,11,0,Medium,Safe,Experienced,Adult
46522,7781258,72,9,single,rented,no,Army_officer,South_Dumdum,West_Bengal,9,11,0,High,Safe,Experienced,Senior
46523,2604480,26,16,single,rented,no,Biomedical_Engineer,Firozabad,Uttar_Pradesh,9,12,0,Low,Safe,Experienced,Young
46524,3327853,51,10,single,rented,yes,Drafter,Rewa,Madhya_Pradesh,3,12,1,Medium,Risky,Experienced,Senior
46525,1290647,39,1,single,rented,yes,Computer_operator,Tinsukia,Assam,1,13,1,Low,Risky,Experienced,Adult
46526,8800769,29,4,single,rented,no,Microbiologist,Vasai-Virar,Maharashtra,4,12,0,High,Safe,Experienced,Young
46527,6973577,43,15,married,rented,yes,Financial_Analyst,Bikaner,Rajasthan,5,11,0,Medium,Safe,Experienced,Adult
46528,7769983,61,19,single,rented,no,Magistrate,Junagadh,Gujarat,8,14,1,High,Risky,Experienced,Senior
46529,383685,58,4,single,rented,no,Lawyer,Panchkula,Haryana,4,10,0,Low,Safe,Experienced,Senior
46530,1398424,72,4,single,rented,no,Scientist,Alwar,Rajasthan,4,12,0,Low,Safe,Experienced,Senior
46531,6702307,62,4,single,rented,no,Geologist,Silchar,Assam,4,13,0,Medium,Safe,Experienced,Senior
46532,587478,44,0,single,rented,no,Flight_attendant,Mahbubnagar,Telangana,0,14,0,Low,Safe,Experienced,Adult
46533,7009156,36,20,married,rented,no,Aviator,Pallavaram,Tamil_Nadu,10,12,0,High,Safe,Experienced,Adult
46534,7151565,58,13,married,rented,no,Artist,Hosur,Tamil_Nadu,13,12,0,High,Safe,Experienced,Senior
46535,1662818,64,18,single,rented,no,Industrial_Engineer,Arrah,Bihar,9,11,0,Low,Safe,Experienced,Senior
46536,3929741,61,6,single,rented,yes,Design_Engineer,Dharmavaram,Andhra_Pradesh,6,10,0,Medium,Safe,Experienced,Senior
46537,4950428,49,18,single,rented,no,Fashion_Designer,Suryapet,Telangana,13,11,0,Medium,Safe,Experienced,Adult
46538,7822211,37,17,single,rented,no,Economist,Pune,Maharashtra,7,14,0,High,Safe,Experienced,Adult
46539,8075181,21,12,single,rented,no,Chartered_Accountant,Ongole,Andhra_Pradesh,7,14,1,High,Risky,Experienced,Young
46540,5795557,52,13,single,rented,no,Physician,Bardhaman,West_Bengal,5,13,0,Medium,Safe,Experienced,Senior
46541,7509022,75,7,single,rented,no,Chemical_engineer,Mau,Uttar_Pradesh,7,12,0,High,Safe,Experienced,Senior
46542,7248241,63,12,single,rented,no,Army_officer,Bhubaneswar,Odisha,4,14,1,High,Risky,Experienced,Senior
46543,6254644,69,11,single,rented,yes,Hotel_Manager,Bhind,Madhya_Pradesh,7,10,0,Medium,Safe,Experienced,Senior
46544,8055788,75,17,single,rented,no,Technical_writer,Jabalpur,Madhya_Pradesh,11,11,0,High,Safe,Experienced,Senior
46545,9604465,45,12,married,rented,yes,Designer,Shimla,Himachal_Pradesh,6,12,0,High,Safe,Experienced,Adult
46546,4697227,53,5,single,rented,no,Air_traffic_controller,Kamarhati,West_Bengal,5,13,1,Medium,Risky,Experienced,Senior
46547,8996000,75,14,single,rented,yes,Air_traffic_controller,Srinagar,Jammu_and_Kashmir,9,11,0,High,Safe,Experienced,Senior
46548,9493943,43,4,single,rented,no,Civil_servant,Mahbubnagar,Telangana,4,11,0,High,Safe,Experienced,Adult
46549,3022992,68,5,single,rented,no,Computer_hardware_engineer,Mirzapur,Uttar_Pradesh,5,14,0,Medium,Safe,Experienced,Senior
46550,209067,66,17,single,rented,no,Engineer,Madhyamgram,West_Bengal,3,12,0,Low,Safe,Experienced,Senior
46551,246678,68,15,single,rented,no,Politician,Thane,Maharashtra,8,14,0,Low,Safe,Experienced,Senior
46552,7552384,33,17,married,rented,no,Computer_hardware_engineer,"Khora,_Ghaziabad",Uttar_Pradesh,4,12,0,High,Safe,Experienced,Adult
46553,7961910,45,19,married,rented,no,Scientist,Tirupati[21][22],Andhra_Pradesh,14,13,1,High,Risky,Experienced,Adult
46554,9791269,51,7,single,rented,no,Computer_hardware_engineer,Asansol,West_Bengal,6,10,0,High,Safe,Experienced,Senior
46555,3026361,37,18,single,owned,yes,Web_designer,Saharsa[29],Bihar,13,10,0,Medium,Safe,Experienced,Adult
46556,8407932,26,14,single,rented,yes,Magistrate,Vijayawada,Andhra_Pradesh,6,11,0,High,Safe,Experienced,Young
46557,3835611,22,13,single,rented,no,Secretary,Siliguri,West_Bengal,10,14,0,Medium,Safe,Experienced,Young
46558,2450562,21,5,single,rented,yes,Computer_hardware_engineer,Allahabad,Uttar_Pradesh[5],5,11,0,Low,Safe,Experienced,Young
46559,6926537,59,18,single,rented,no,Comedian,Thiruvananthapuram,Kerala,6,13,0,Medium,Safe,Experienced,Senior
46560,5478075,42,12,single,rented,no,Design_Engineer,Agartala,Tripura,7,13,0,Medium,Safe,Experienced,Adult
46561,8803350,26,6,single,rented,no,Economist,Tiruvottiyur,Tamil_Nadu,5,10,0,High,Safe,Experienced,Young
46562,5144485,55,4,single,rented,no,Secretary,Chapra,Bihar,4,13,0,Medium,Safe,Experienced,Senior
46563,4665440,59,5,single,rented,no,Magistrate,Pondicherry,Puducherry,5,11,0,Medium,Safe,Experienced,Senior
46564,5460592,53,12,single,rented,no,Chef,Tinsukia,Assam,4,10,0,Medium,Safe,Experienced,Senior
46565,228774,60,10,single,rented,yes,Graphic_Designer,Tiruvottiyur,Tamil_Nadu,6,12,0,Low,Safe,Experienced,Senior
46566,4329497,66,2,single,rented,no,Mechanical_engineer,Raipur,Chhattisgarh,2,11,0,Medium,Safe,Experienced,Senior
46567,9287205,68,9,single,norent_noown,no,Civil_engineer,Mirzapur,Uttar_Pradesh,8,11,0,High,Safe,Experienced,Senior
46568,7695399,49,6,single,rented,yes,Computer_hardware_engineer,Deoghar,Jharkhand,6,11,0,High,Safe,Experienced,Adult
46569,1969474,65,12,single,rented,no,Designer,Mysore[7][8][9],Karnataka,12,12,0,Low,Safe,Experienced,Senior
46570,5828170,66,17,single,rented,no,Petroleum_Engineer,Ludhiana,Punjab,14,14,0,Medium,Safe,Experienced,Senior
46571,8382824,48,8,single,rented,no,Graphic_Designer,Kolhapur,Maharashtra,8,10,0,High,Safe,Experienced,Adult
46572,6733662,60,20,single,rented,no,Army_officer,Jaipur,Rajasthan,12,11,1,Medium,Risky,Experienced,Senior
46573,8047392,61,2,single,rented,no,Graphic_Designer,Phagwara,Punjab,2,14,0,High,Safe,Experienced,Senior
46574,5074140,61,18,single,rented,no,Analyst,Rourkela,Odisha,14,12,0,Medium,Safe,Experienced,Senior
46575,3285395,72,19,single,rented,no,Artist,Kota[6],Rajasthan,13,12,1,Medium,Risky,Experienced,Senior
46576,8011600,66,7,single,rented,no,Statistician,Vellore,Tamil_Nadu,6,12,0,High,Safe,Experienced,Senior
46577,5003285,54,9,single,owned,no,Web_designer,Morena,Madhya_Pradesh,9,11,0,Medium,Safe,Experienced,Senior
46578,3959820,78,9,married,rented,no,Civil_engineer,Darbhanga,Bihar,9,10,0,Medium,Safe,Experienced,Senior
46579,3898559,75,15,single,rented,no,Surgeon,Amaravati,Andhra_Pradesh,5,13,0,Medium,Safe,Experienced,Senior
46580,3969409,68,20,single,rented,yes,Flight_attendant,Bhopal,Madhya_Pradesh,3,11,0,Medium,Safe,Experienced,Senior
46581,7110801,21,20,single,rented,yes,Microbiologist,Durg,Chhattisgarh,9,11,0,High,Safe,Experienced,Young
46582,3616979,40,17,single,rented,no,Comedian,Gwalior,Madhya_Pradesh,9,11,0,Medium,Safe,Experienced,Adult
46583,8440968,22,12,single,rented,no,Design_Engineer,Saharsa[29],Bihar,5,12,0,High,Safe,Experienced,Young
46584,9709186,50,20,single,rented,no,Politician,Tiruppur,Tamil_Nadu,9,11,0,High,Safe,Experienced,Senior
46585,5204762,74,16,single,rented,no,Hotel_Manager,Ichalkaranji,Maharashtra,6,11,0,Medium,Safe,Experienced,Senior
46586,2967995,21,11,single,rented,yes,Official,Solapur,Maharashtra,11,11,0,Low,Safe,Experienced,Young
46587,4536029,24,20,single,rented,no,Statistician,Sambhal,Uttar_Pradesh,8,14,1,Medium,Risky,Experienced,Young
46588,1606109,42,3,single,rented,no,Engineer,Siliguri,West_Bengal,3,13,0,Low,Safe,Experienced,Adult
46589,3846207,33,0,single,rented,yes,Psychologist,Satara,Maharashtra,0,12,0,Medium,Safe,Experienced,Adult
46590,8111049,71,2,single,owned,no,Architect,Nadiad,Gujarat,2,14,0,High,Safe,Experienced,Senior
46591,8619794,58,2,single,rented,no,Army_officer,New_Delhi,Delhi,2,12,0,High,Safe,Experienced,Senior
46592,1886741,37,11,single,rented,no,Dentist,Raipur,Chhattisgarh,11,14,0,Low,Safe,Experienced,Adult
46593,4120478,68,4,single,rented,no,Librarian,Panihati,West_Bengal,4,14,0,Medium,Safe,Experienced,Senior
46594,7966142,41,2,single,norent_noown,no,Aviator,Chandigarh_city,Chandigarh,2,13,0,High,Safe,Experienced,Adult
46595,5497030,35,19,single,owned,no,Petroleum_Engineer,Surat,Gujarat,11,10,0,Medium,Safe,Experienced,Adult
46596,1604000,27,8,single,rented,no,Microbiologist,Tiruvottiyur,Tamil_Nadu,6,12,0,Low,Safe,Experienced,Young
46597,4811867,41,18,married,rented,no,Civil_servant,Belgaum,Karnataka,10,10,0,Medium,Safe,Experienced,Adult
46598,2935149,66,2,single,rented,no,Firefighter,Imphal,Manipur,2,10,1,Low,Risky,Experienced,Senior
46599,4598010,55,9,single,rented,no,Lawyer,Sangli-Miraj_&_Kupwad,Maharashtra,3,12,0,Medium,Safe,Experienced,Senior
46600,1349987,37,13,single,owned,no,Army_officer,Dehri[30],Bihar,8,11,1,Low,Risky,Experienced,Adult
46601,9981206,61,18,single,rented,no,Comedian,Bhagalpur,Bihar,12,10,0,High,Safe,Experienced,Senior
46602,1110768,34,3,single,rented,no,Computer_hardware_engineer,Bellary,Karnataka,3,11,0,Low,Safe,Experienced,Adult
46603,1548035,39,14,single,rented,yes,Army_officer,Tadepalligudem,Andhra_Pradesh,4,13,0,Low,Safe,Experienced,Adult
46604,5554078,70,1,single,rented,no,Librarian,Bhilwara,Rajasthan,1,11,0,Medium,Safe,Experienced,Senior
46605,9720988,36,16,single,rented,no,Economist,Dindigul,Tamil_Nadu,9,14,0,High,Safe,Experienced,Adult
46606,4850136,35,17,single,rented,yes,Army_officer,Barasat,West_Bengal,7,14,0,Medium,Safe,Experienced,Adult
46607,9514759,34,15,single,owned,yes,Lawyer,Vijayawada,Andhra_Pradesh,4,12,0,High,Safe,Experienced,Adult
46608,8733563,76,17,single,rented,no,Official,Surat,Gujarat,12,14,0,High,Safe,Experienced,Senior
46609,1350358,39,11,single,rented,no,Librarian,Gurgaon,Haryana,11,14,0,Low,Safe,Experienced,Adult
46610,3479282,31,14,single,owned,no,Mechanical_engineer,Buxar[37],Bihar,12,12,0,Medium,Safe,Experienced,Adult
46611,1744080,41,14,single,rented,yes,Civil_engineer,Nagaon,Assam,12,13,0,Low,Safe,Experienced,Adult
46612,3317412,55,13,single,rented,yes,Hotel_Manager,Kochi,Kerala,13,14,0,Medium,Safe,Experienced,Senior
46613,9310823,78,4,married,rented,no,Technical_writer,Ongole,Andhra_Pradesh,3,12,0,High,Safe,Experienced,Senior
46614,4220551,79,1,single,rented,no,Surveyor,Gurgaon,Haryana,1,14,0,Medium,Safe,Experienced,Senior
46615,961937,57,13,single,rented,no,Graphic_Designer,Avadi,Tamil_Nadu,5,10,0,Low,Safe,Experienced,Senior
46616,6084338,22,10,single,rented,no,Chef,Bharatpur,Rajasthan,10,12,0,Medium,Safe,Experienced,Young
46617,2464043,70,9,single,rented,yes,Computer_operator,Tumkur,Karnataka,9,10,0,Low,Safe,Experienced,Senior
46618,3227716,71,10,single,rented,yes,Analyst,Kochi,Kerala,10,13,0,Medium,Safe,Experienced,Senior
46619,7947428,33,17,single,rented,no,Chemical_engineer,Navi_Mumbai,Maharashtra,7,13,0,High,Safe,Experienced,Adult
46620,3301023,33,16,married,rented,no,Police_officer,Panchkula,Haryana,4,11,0,Medium,Safe,Experienced,Adult
46621,9145505,43,2,single,rented,no,Scientist,Howrah,West_Bengal,2,12,0,High,Safe,Experienced,Adult
46622,9017624,70,19,single,norent_noown,no,Financial_Analyst,Tumkur,Karnataka,6,14,0,High,Safe,Experienced,Senior
46623,374089,23,19,single,rented,no,Civil_engineer,Latur,Maharashtra,9,10,0,Low,Safe,Experienced,Young
46624,4001896,70,1,single,rented,no,Hotel_Manager,Bulandshahr,Uttar_Pradesh,1,14,0,Medium,Safe,Experienced,Senior
46625,8871816,25,1,single,rented,no,Civil_engineer,Eluru[25],Andhra_Pradesh,1,12,0,High,Safe,Experienced,Young
46626,4382706,38,11,single,rented,yes,Scientist,Tezpur,Assam,10,12,0,Medium,Safe,Experienced,Adult
46627,3612614,62,15,single,rented,no,Consultant,Bhatpara,West_Bengal,14,14,1,Medium,Risky,Experienced,Senior
46628,6517120,34,12,single,rented,no,Librarian,"Khora,_Ghaziabad",Uttar_Pradesh,4,14,0,Medium,Safe,Experienced,Adult
46629,6168755,78,19,single,owned,no,Hotel_Manager,Rewa,Madhya_Pradesh,11,10,0,Medium,Safe,Experienced,Senior
46630,3411984,31,12,single,owned,no,Army_officer,Jodhpur,Rajasthan,4,12,1,Medium,Risky,Experienced,Adult
46631,5827981,34,1,single,rented,no,Technical_writer,Deoghar,Jharkhand,1,12,0,Medium,Safe,Experienced,Adult
46632,2679981,29,12,single,rented,no,Statistician,Chinsurah,West_Bengal,12,11,0,Low,Safe,Experienced,Young
46633,4539857,43,4,single,rented,no,Politician,Buxar[37],Bihar,4,14,0,Medium,Safe,Experienced,Adult
46634,5456157,31,14,single,rented,no,Web_designer,Salem,Tamil_Nadu,9,14,0,Medium,Safe,Experienced,Adult
46635,7396856,76,3,single,rented,yes,Surveyor,Pallavaram,Tamil_Nadu,3,10,0,High,Safe,Experienced,Senior
46636,2620497,39,6,married,norent_noown,no,Financial_Analyst,Kavali,Andhra_Pradesh,4,12,0,Low,Safe,Experienced,Adult
46637,7457920,40,2,single,owned,no,Technical_writer,Tiruvottiyur,Tamil_Nadu,2,13,0,High,Safe,Experienced,Adult
46638,6035175,63,10,single,owned,yes,Architect,Satara,Maharashtra,8,13,0,Medium,Safe,Experienced,Senior
46639,6755991,65,0,single,rented,no,Librarian,Anantapuram[24],Andhra_Pradesh,0,12,0,Medium,Safe,Experienced,Senior
46640,6428225,28,20,single,rented,no,Biomedical_Engineer,Mango,Jharkhand,7,14,0,Medium,Safe,Experienced,Young
46641,4547766,55,2,single,rented,yes,Comedian,Hapur,Uttar_Pradesh,2,10,0,Medium,Safe,Experienced,Senior
46642,7351555,58,16,single,rented,yes,Aviator,Kozhikode,Kerala,8,11,0,High,Safe,Experienced,Senior
46643,2939017,21,4,single,rented,no,Analyst,Amaravati,Andhra_Pradesh,4,12,0,Low,Safe,Experienced,Young
46644,6475776,35,4,single,norent_noown,no,Surveyor,Ambarnath,Maharashtra,4,11,0,Medium,Safe,Experienced,Adult
46645,1920309,60,14,single,rented,no,Physician,Bhiwandi,Maharashtra,4,13,0,Low,Safe,Experienced,Senior
46646,4251239,79,2,single,rented,no,Analyst,Kurnool[18],Andhra_Pradesh,2,14,0,Medium,Safe,Experienced,Senior
46647,3070513,33,7,single,rented,no,Computer_hardware_engineer,Sagar,Madhya_Pradesh,7,13,0,Medium,Safe,Experienced,Adult
46648,8644057,70,6,single,rented,no,Hotel_Manager,Udupi,Karnataka,5,10,0,High,Safe,Experienced,Senior
46649,6597082,50,10,single,rented,yes,Magistrate,Jammu[16],Jammu_and_Kashmir,3,11,0,Medium,Safe,Experienced,Senior
46650,3416887,76,11,single,rented,no,Analyst,Bijapur,Karnataka,3,12,0,Medium,Safe,Experienced,Senior
46651,2800327,50,6,single,rented,yes,Software_Developer,Morena,Madhya_Pradesh,6,10,1,Low,Risky,Experienced,Senior
46652,3413189,60,1,single,rented,no,Mechanical_engineer,Miryalaguda,Telangana,1,13,0,Medium,Safe,Experienced,Senior
46653,9128273,76,7,single,rented,no,Aviator,Secunderabad,Telangana,4,11,0,High,Safe,Experienced,Senior
46654,3390492,54,13,married,rented,no,Official,Bhatpara,West_Bengal,10,14,1,Medium,Risky,Experienced,Senior
46655,6314607,50,9,single,rented,no,Microbiologist,Vijayanagaram,Andhra_Pradesh,9,13,0,Medium,Safe,Experienced,Senior
46656,2353606,44,19,single,rented,no,Psychologist,South_Dumdum,West_Bengal,4,11,0,Low,Safe,Experienced,Adult
46657,6493154,31,14,single,rented,no,Scientist,Imphal,Manipur,7,12,0,Medium,Safe,Experienced,Adult
46658,1927409,73,15,married,rented,no,Civil_servant,Anantapuram[24],Andhra_Pradesh,4,12,0,Low,Safe,Experienced,Senior
46659,3753824,28,7,single,rented,no,Microbiologist,Muzaffarnagar,Uttar_Pradesh,7,11,0,Medium,Safe,Experienced,Young
46660,265958,21,2,married,rented,no,Architect,Dibrugarh,Assam,2,13,0,Low,Safe,Experienced,Young
46661,5216436,41,4,single,rented,no,Politician,Khandwa,Madhya_Pradesh,4,12,0,Medium,Safe,Experienced,Adult
